Age,Beg.,Nov.,Int.,Adv.,Elite
15,8.16,14.97,23.59,34.47,46.72
20,9.53,16.78,27.22,39.46,53.52
25,9.98,17.24,27.67,40.37,54.88
30,9.98,17.24,27.67,40.37,54.88
35,9.98,17.24,27.67,40.37,54.88
40,9.98,17.24,27.67,40.37,54.88
45,9.53,16.33,26.31,38.1,51.71
50,8.62,15.42,24.49,35.83,48.53
55,8.16,14.51,22.68,33.11,44.91
60,7.26,13.15,20.87,30.39,41.28
65,6.8,11.79,19.05,27.22,37.19
70,5.9,10.43,16.78,24.49,33.11
75,5.44,9.53,14.97,22.23,29.94
80,4.99,8.62,13.61,19.5,26.76
85,4.08,7.71,12.25,17.69,24.04
90,4.08,6.8,10.89,15.88,21.32
