Age,Beg.,Nov.,Int.,Adv.,Elite
15,9.07,15.42,24.04,34.02,45.36
20,10.43,17.69,27.22,39.01,52.16
25,10.89,18.14,28.12,39.92,53.52
30,10.89,18.14,28.12,39.92,53.52
35,10.89,18.14,28.12,39.92,53.52
40,10.89,18.14,28.12,39.92,53.52
45,9.98,17.24,26.76,38.1,50.8
50,9.53,16.33,24.95,35.83,47.63
55,8.62,14.97,23.13,33.11,44
60,8.16,13.61,20.87,29.94,40.37
65,7.26,12.25,19.05,27.22,36.29
70,6.35,10.89,17.24,24.49,32.66
75,5.9,9.98,15.42,21.77,29.03
80,5.44,9.07,13.61,19.5,25.85
85,4.54,7.71,12.25,17.69,23.13
90,4.08,7.26,10.89,15.88,20.87
