Age,Beg.,Nov.,Int.,Adv.,Elite
15,2.27,4.99,8.62,13.61,19.05
20,2.72,5.9,9.98,15.42,21.77
25,2.72,5.9,10.43,15.88,22.23
30,2.72,5.9,10.43,15.88,22.23
35,2.72,5.9,10.43,15.88,22.23
40,2.72,5.9,10.43,15.88,22.23
45,2.72,5.44,9.98,14.97,21.32
50,2.72,5.44,9.07,14.06,19.96
55,2.27,4.99,8.62,13.15,18.6
60,2.27,4.54,7.71,11.79,16.78
65,1.81,4.08,6.8,10.89,14.97
70,1.81,3.63,6.35,9.53,13.61
75,1.36,3.18,5.44,8.62,12.25
80,1.36,2.72,4.99,7.71,10.89
85,1.36,2.72,4.54,6.8,9.98
90,0.91,2.27,4.08,6.35,8.62
