Age,Beg.,Nov.,Int.,Adv.,Elite
15,< 1,< 1,9.98,22.68,37.65
20,< 1,2.27,13.15,27.67,44.91
25,< 1,2.72,14.06,29.03,46.27
30,< 1,2.72,14.06,29.03,46.27
35,< 1,2.72,14.06,29.03,46.27
40,< 1,2.72,14.06,29.03,46.27
45,< 1,1.81,12.25,26.76,43.09
50,< 1,0.91,10.89,24.49,39.92
55,< 1,< 1,9.07,21.32,35.83
60,< 1,< 1,7.26,18.6,31.75
65,< 1,< 1,4.99,15.42,27.22
70,< 1,< 1,3.63,12.25,23.13
75,< 1,< 1,1.81,9.53,19.05
80,< 1,< 1,0.45,7.26,15.88
85,< 1,< 1,< 1,4.99,12.7
90,< 1,< 1,< 1,3.63,9.98
