Age,Beg.,Nov.,Int.,Adv.,Elite
15,21.32,33.11,48.99,67.59,88.45
20,24.04,38.1,56.25,77.56,101.15
25,24.95,39.01,57.61,79.83,103.87
30,24.95,39.01,57.61,79.83,103.87
35,24.95,39.01,57.61,79.83,103.87
40,24.95,39.01,57.61,79.83,103.87
45,23.59,37.19,54.43,75.3,98.43
50,22.23,34.93,51.26,70.76,92.53
55,20.41,32.21,47.63,65.77,85.73
60,18.6,29.48,43.09,59.87,78.02
65,16.78,26.76,39.01,53.98,70.76
70,14.97,24.04,34.93,48.53,63.5
75,13.61,21.32,31.3,43.54,56.7
80,12.25,19.05,28.12,39.01,50.8
85,10.89,17.24,24.95,34.93,45.36
90,9.98,15.42,22.68,31.3,40.82
