Age,Beg.,Nov.,Int.,Adv.,Elite
15,14.51,27.22,45.36,67.59,92.99
20,16.33,31.3,51.71,77.11,106.59
25,16.78,32.21,53.07,79.38,109.32
30,16.78,32.21,53.07,79.38,109.32
35,16.78,32.21,53.07,79.38,109.32
40,16.78,32.21,53.07,79.38,109.32
45,15.88,30.39,50.35,75.3,103.87
50,14.97,28.58,47.17,70.76,97.52
55,14.06,26.31,43.54,65.32,89.81
60,12.7,24.04,39.92,59.42,82.1
65,11.34,21.77,35.83,53.98,74.39
70,10.43,19.5,32.21,48.53,66.68
75,9.07,17.69,29.03,43.09,59.42
80,8.16,15.42,25.85,38.56,53.07
85,7.26,14.06,23.13,34.47,47.63
90,6.8,12.7,20.87,31.3,43.09
