Age,Beg.,Nov.,Int.,Adv.,Elite
15,3.63,6.8,11.34,16.78,23.13
20,4.08,7.71,13.15,19.5,26.76
25,4.08,8.16,13.15,19.96,27.22
30,4.08,8.16,13.15,19.96,27.22
35,4.08,8.16,13.15,19.96,27.22
40,4.08,8.16,13.15,19.96,27.22
45,4.08,7.71,12.7,19.05,25.85
50,3.63,7.26,11.79,17.69,24.49
55,3.63,6.8,10.89,16.33,22.68
60,3.18,5.9,9.98,14.97,20.41
65,2.72,5.44,9.07,13.61,18.6
70,2.72,4.99,8.16,12.25,16.78
75,2.27,4.54,7.26,10.89,14.97
80,2.27,4.08,6.35,9.53,13.15
85,1.81,3.63,5.9,8.62,11.79
90,1.81,3.18,5.44,7.71,10.89
