Age,Beg.,Nov.,Int.,Adv.,Elite
15,5,16,35,62,95
20,5,18,40,71,109
25,5,19,41,73,112
30,5,19,41,73,112
35,5,19,41,73,112
40,5,19,41,73,112
45,5,18,39,69,106
50,5,17,37,65,99
55,4,15,34,60,92
60,4,14,31,55,84
65,4,13,28,50,76
70,3,11,25,45,68
75,3,10,23,40,61
80,3,9,20,36,54
85,2,8,18,32,49
90,2,7,16,29,44
