BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,5.44,10.89,18.14,27.22,37.65
54.43,6.8,12.7,20.41,29.94,40.82
58.97,8.16,14.51,22.68,32.66,44
63.5,9.53,16.33,24.95,35.38,47.17
68.04,10.89,18.14,27.22,38.1,49.9
72.57,12.25,19.5,29.03,40.37,53.07
77.11,13.61,21.32,31.3,42.64,55.79
81.65,14.97,23.13,33.11,45.36,58.51
86.18,16.33,24.49,34.93,47.63,60.78
90.72,17.69,26.31,37.19,49.44,63.5
95.25,19.05,27.67,39.01,51.71,65.77
99.79,20.41,29.48,40.82,53.98,68.04
104.33,21.32,30.84,42.64,55.79,70.31
108.86,22.68,32.21,44,57.61,72.57
113.4,24.04,33.57,45.81,59.87,74.84
117.93,24.95,34.93,47.63,61.69,76.66
122.47,26.31,36.74,48.99,63.5,78.93
127.01,27.67,38.1,50.8,65.32,80.74
131.54,28.58,39.46,52.16,67.13,83.01
136.08,29.94,40.37,53.52,68.49,84.82
140.61,30.84,41.73,55.34,70.31,86.64
