BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,8.16,18.14,33.11,52.16,74.39
54.43,10.43,21.77,37.65,58.06,81.65
58.97,13.15,25.4,42.64,63.96,88.45
63.5,15.88,29.03,47.17,69.4,94.8
68.04,18.6,32.66,51.71,74.84,101.15
72.57,21.32,36.29,55.79,80.29,107.5
77.11,23.59,39.46,60.33,85.28,113.4
81.65,26.31,43.09,64.41,90.26,119.29
86.18,29.03,46.27,68.49,95.25,124.74
90.72,31.75,49.44,72.57,99.79,130.18
95.25,34.47,53.07,76.66,104.78,135.17
99.79,37.19,56.25,80.29,108.86,140.61
104.33,39.46,59.42,83.91,113.4,145.6
108.86,42.18,62.14,88,117.48,150.14
113.4,44.45,65.32,91.63,122.02,155.13
117.93,47.17,68.49,94.8,126.1,159.66
122.47,49.44,71.21,98.43,129.73,163.75
127.01,51.71,74.39,101.6,133.81,168.28
131.54,54.43,77.11,105.23,137.44,172.82
136.08,56.7,79.83,108.41,141.07,176.9
140.61,58.97,82.55,111.58,145.15,180.98
