BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,7.26,22.68,48.53,84.37,127.46
54.43,9.07,26.31,53.98,91.17,135.62
58.97,11.34,29.48,58.51,97.52,143.34
63.5,13.15,33.11,63.5,103.42,151.05
68.04,15.42,36.29,68.04,109.32,157.85
72.57,17.69,39.46,72.57,114.76,164.65
77.11,19.5,42.64,76.66,120.2,171
81.65,21.77,45.81,80.74,125.65,177.35
86.18,24.04,48.99,84.82,130.63,183.25
90.72,25.85,52.16,88.9,135.17,188.69
95.25,28.12,54.88,92.53,140.16,194.59
99.79,29.94,57.61,96.16,144.7,199.58
104.33,32.21,60.78,99.79,148.78,205.02
108.86,34.02,63.5,103.42,153.31,210.01
113.4,36.29,65.77,106.59,157.4,215
117.93,38.1,68.49,110.22,161.48,219.54
122.47,39.92,71.21,113.4,165.56,224.07
127.01,41.73,73.94,116.57,169.19,228.61
131.54,44,76.2,119.75,172.82,233.15
136.08,45.81,78.47,122.92,176.45,237.23
140.61,47.63,81.19,125.65,180.08,241.31
