BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,14.97,39.92,78.47,130.18,191.42
54.43,18.6,45.36,86.18,139.71,203.21
58.97,21.77,50.35,92.99,148.78,214.1
63.5,25.4,55.79,100.24,157.4,224.53
68.04,28.58,60.78,107.05,166.01,234.51
72.57,32.21,65.77,113.4,174.18,244.03
77.11,35.38,70.31,119.75,181.89,253.1
81.65,39.01,74.84,125.65,189.15,261.72
86.18,42.18,79.38,131.54,196.41,270.34
90.72,45.36,83.91,136.98,203.21,278.51
95.25,48.53,88.45,142.43,210.01,286.22
99.79,51.71,92.53,147.87,216.36,293.93
104.33,54.88,96.62,153.31,222.71,301.19
108.86,57.61,100.7,158.3,228.61,307.99
113.4,60.78,104.78,163.29,234.51,314.79
117.93,63.96,108.41,167.83,240.4,321.6
122.47,66.68,112.04,172.82,245.85,327.95
127.01,69.4,116.12,177.35,251.29,334.3
131.54,72.57,119.75,181.89,256.73,340.65
136.08,75.3,122.92,185.97,262.18,346.54
140.61,78.02,126.55,190.51,267.17,352.44
