BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,0.91,10.43,30.84,62.14,102.51
54.43,1.81,12.25,34.47,67.13,108.86
58.97,2.27,14.51,37.65,72.12,115.21
63.5,3.18,16.78,41.28,76.66,121.11
68.04,4.54,18.6,44.45,81.19,126.55
72.57,5.44,20.87,47.63,85.28,132
77.11,6.35,22.68,50.8,89.36,136.98
81.65,7.71,24.95,53.52,93.44,141.52
86.18,8.62,26.76,56.7,97.07,146.51
90.72,9.98,28.58,59.42,101.15,151.05
95.25,10.89,30.84,62.14,104.33,155.13
99.79,12.25,32.66,64.86,107.95,159.66
104.33,13.15,34.47,67.59,111.13,163.75
108.86,14.51,36.29,69.85,114.76,167.38
113.4,15.42,38.1,72.57,117.93,171.46
117.93,16.78,39.92,74.84,120.66,175.09
122.47,17.69,41.73,77.11,123.83,178.72
127.01,18.6,43.09,79.38,127.01,182.34
131.54,19.96,44.91,81.65,129.73,185.52
136.08,20.87,46.72,83.91,132.45,189.15
140.61,22.23,48.08,86.18,135.17,192.32
