BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,50.35,80.29,118.39,164.65,215
54.43,58.06,89.36,129.73,177.35,229.97
58.97,64.86,98.43,140.16,190.06,244.49
63.5,72.12,107.05,150.59,201.85,257.64
68.04,78.93,115.21,160.57,213.19,270.79
72.57,85.73,123.38,170.1,224.07,283.04
77.11,92.53,131.09,179.17,234.96,294.84
81.65,98.88,138.8,188.24,244.94,306.17
86.18,104.78,146.06,196.86,254.92,317.06
90.72,111.13,153.31,205.02,264.44,327.95
95.25,117.03,160.57,213.19,273.52,337.93
99.79,122.92,167.38,220.9,282.59,347.91
104.33,128.82,174.18,228.61,291.21,357.43
108.86,134.26,180.53,236.32,299.37,366.96
113.4,139.71,186.88,243.58,307.54,375.57
117.93,145.15,193.23,250.38,315.7,384.65
122.47,150.59,199.13,257.64,323.41,393.26
127.01,155.58,205.02,264.44,330.67,401.43
131.54,160.57,210.92,270.79,338.38,409.59
136.08,165.56,216.36,277.14,345.64,417.3
140.61,170.55,222.26,283.5,352.44,425.02
