BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,12,41,79,121
54.43,< 1,13,41,77,117
58.97,< 1,14,41,75,113
63.5,< 1,15,41,73,110
68.04,< 1,15,40,71,106
72.57,< 1,15,40,70,103
77.11,< 1,15,39,68,100
81.65,< 1,15,38,66,97
86.18,< 1,15,38,64,94
90.72,< 1,15,37,63,92
95.25,< 1,15,36,61,89
99.79,< 1,15,35,60,87
104.33,< 1,15,35,58,85
108.86,< 1,14,34,57,82
113.4,< 1,14,33,56,80
117.93,< 1,14,33,54,78
122.47,< 1,14,32,53,77
127.01,< 1,13,31,52,75
131.54,< 1,13,31,51,73
136.08,< 1,13,30,50,71
140.61,< 1,13,29,49,70
