BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,19.05,32.66,50.8,72.57,97.07
54.43,22.23,36.74,55.34,78.02,103.42
58.97,24.95,40.37,59.87,83.46,109.32
63.5,28.12,44,64.41,88.45,115.21
68.04,30.84,47.17,68.49,93.44,120.66
72.57,33.57,50.8,72.57,97.98,126.1
77.11,36.29,53.98,76.2,102.51,131.09
81.65,38.56,57.15,79.83,107.05,136.08
86.18,41.28,59.87,83.46,111.13,141.07
90.72,43.54,63.05,87.09,115.21,145.6
95.25,46.27,65.77,90.72,119.29,150.14
99.79,48.53,68.95,93.89,122.92,154.22
104.33,50.8,71.67,97.07,126.55,158.3
108.86,53.07,74.39,100.24,130.18,162.39
113.4,55.34,77.11,103.42,133.81,166.01
117.93,57.61,79.38,106.14,136.98,170.1
122.47,59.87,82.1,109.32,140.16,173.73
127.01,61.69,84.37,112.04,143.34,177.35
131.54,63.96,87.09,114.76,146.51,180.53
136.08,65.77,89.36,117.48,149.69,184.16
140.61,68.04,91.63,120.2,152.86,187.33
