BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,16.78,37.65,68.49,107.95,154.67
54.43,21.77,44.91,78.02,120.2,169.19
58.97,27.22,52.16,87.54,132,183.25
63.5,32.21,59.42,97.07,143.79,196.41
68.04,37.65,66.68,106.14,154.67,209.56
72.57,43.09,73.94,115.21,165.56,221.81
77.11,48.53,81.19,123.83,175.99,234.05
81.65,53.98,88,132.45,185.97,245.85
86.18,59.42,94.8,140.61,195.95,256.73
90.72,64.41,101.6,148.78,205.48,268.07
95.25,69.85,107.95,156.94,214.55,278.51
99.79,74.84,114.31,164.65,223.62,288.94
104.33,80.29,120.66,172.37,232.69,298.92
108.86,85.28,127.01,179.62,241.31,308.44
113.4,90.26,133.36,186.88,249.48,317.97
117.93,95.25,139.25,194.14,258.09,327.49
122.47,100.24,145.15,200.94,265.81,336.57
127.01,105.23,151.05,207.75,273.97,345.18
131.54,109.77,156.49,214.55,281.68,353.8
136.08,114.76,162.39,220.9,288.94,362.42
140.61,119.29,167.83,227.7,296.65,370.58
