BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,54.43,78.02,107.05,141.07,177.81
54.43,61.23,86.18,117.03,151.95,190.06
58.97,68.04,94.35,126.1,162.84,201.85
63.5,74.84,102.06,135.17,172.82,213.19
68.04,81.19,109.32,143.34,182.34,224.07
72.57,87.09,116.57,151.95,191.87,234.05
77.11,93.44,123.38,159.66,200.49,244.03
81.65,99.34,130.18,167.38,209.11,253.56
86.18,104.78,136.98,174.63,217.27,262.63
90.72,110.68,143.34,181.89,225.44,271.25
95.25,116.12,149.23,189.15,233.15,279.87
99.79,121.11,155.58,195.95,240.86,288.03
104.33,126.55,161.48,202.3,248.12,296.2
108.86,131.54,166.92,208.65,254.92,303.91
113.4,136.53,172.37,215,262.18,311.16
117.93,141.52,177.81,220.9,268.53,318.42
122.47,146.06,183.25,226.8,275.33,325.68
127.01,150.59,188.69,232.69,281.68,332.48
131.54,155.13,193.68,238.59,288.03,339.29
136.08,159.66,198.67,244.03,293.93,346.09
140.61,164.2,203.66,249.48,299.82,352.44
