BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,9,41,84,135
54.43,< 1,10,41,82,130
58.97,< 1,10,41,80,125
63.5,< 1,11,40,77,120
68.04,< 1,11,39,75,116
72.57,< 1,11,38,73,112
77.11,< 1,11,38,71,108
81.65,< 1,11,37,69,105
86.18,< 1,11,36,67,102
90.72,< 1,11,35,65,99
95.25,< 1,11,35,63,96
99.79,< 1,11,34,62,93
104.33,< 1,11,33,60,90
108.86,< 1,11,32,58,88
113.4,< 1,10,31,57,86
117.93,< 1,10,31,56,83
122.47,< 1,10,30,54,81
127.01,< 1,10,29,53,79
131.54,< 1,10,29,52,77
136.08,< 1,9,28,50,75
140.61,< 1,9,27,49,74
