BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,17.24,31.75,51.71,77.11,105.69
54.43,20.41,36.29,58.06,84.37,114.31
58.97,24.04,41.28,63.96,91.63,122.47
63.5,27.67,45.81,69.4,98.43,130.18
68.04,31.3,50.35,75.3,104.78,137.89
72.57,34.93,54.88,80.29,111.13,145.15
77.11,38.1,58.97,85.73,117.48,151.95
81.65,41.73,63.05,90.72,123.38,158.76
86.18,44.91,67.13,95.71,128.82,165.56
90.72,48.08,71.21,100.24,134.72,171.46
95.25,51.26,75.3,105.23,139.71,177.81
99.79,54.88,79.38,109.77,145.15,183.7
104.33,57.61,83.01,114.31,150.14,189.15
108.86,60.78,86.64,118.39,155.13,195.04
113.4,63.96,90.26,122.47,160.12,200.49
117.93,67.13,93.89,127.01,164.65,205.48
122.47,69.85,97.07,130.63,169.19,210.92
127.01,72.57,100.7,134.72,173.73,215.91
131.54,75.75,103.87,138.8,178.26,220.45
136.08,78.47,107.5,142.43,182.34,225.44
140.61,81.19,110.68,146.06,186.88,229.97
