BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,9.07,29.48,63.5,110.22,166.47
54.43,13.15,36.29,73.03,122.47,181.44
58.97,17.24,43.09,82.55,134.72,196.41
63.5,21.32,49.44,91.63,146.06,210.01
68.04,25.85,56.25,100.24,157.4,223.62
72.57,30.39,62.6,109.32,168.28,236.32
77.11,34.93,69.4,117.48,178.72,249.02
81.65,39.46,75.75,126.1,189.15,260.82
86.18,44,82.1,134.26,198.67,272.61
90.72,48.99,88.45,141.97,208.65,283.95
95.25,53.52,94.35,149.69,218.18,294.84
99.79,58.06,100.7,157.4,227.25,305.72
104.33,62.6,106.59,165.11,235.87,315.7
108.86,67.13,112.49,172.37,244.94,326.13
113.4,71.67,117.93,179.17,253.1,335.66
117.93,76.2,123.83,186.43,261.72,345.18
122.47,80.29,129.27,193.23,269.89,354.71
127.01,84.82,134.72,200.03,277.6,363.78
131.54,88.9,140.16,206.38,285.31,372.4
136.08,93.44,145.6,213.19,293.02,381.47
140.61,97.52,151.05,219.54,300.28,389.64
