BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,21.77,34.02,48.99,67.13,87.09
54.43,26.31,39.01,55.34,74.84,95.71
58.97,30.39,44.45,61.69,81.65,103.87
63.5,34.93,49.44,67.59,88.9,111.58
68.04,39.01,54.43,73.48,95.25,118.84
72.57,43.09,59.42,79.38,102.06,126.1
77.11,47.17,64.41,84.82,108.41,133.36
81.65,51.26,68.95,90.26,114.31,140.16
86.18,55.34,73.48,95.71,120.2,146.51
90.72,59.42,78.02,100.7,126.1,152.86
95.25,63.05,82.55,105.69,131.54,159.21
99.79,67.13,87.09,110.68,136.98,165.11
104.33,70.76,91.17,115.67,142.43,171
108.86,74.39,95.25,120.2,147.87,176.45
113.4,78.02,99.34,124.74,152.86,182.34
117.93,81.65,103.42,129.27,157.85,187.33
122.47,85.28,107.5,133.36,162.39,192.78
127.01,88.45,111.13,137.89,167.38,197.77
131.54,92.08,115.21,141.97,171.91,203.21
136.08,95.25,118.84,146.06,176.45,207.75
140.61,98.43,122.47,150.14,180.98,212.73
