BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,34.47,47.63,63.5,82.1,101.6
54.43,39.92,53.98,70.76,90.26,110.68
58.97,45.36,60.33,78.02,97.98,119.29
63.5,50.35,66.22,84.82,105.69,127.91
68.04,55.34,71.67,91.17,112.94,135.62
72.57,60.33,77.56,97.52,119.75,143.34
77.11,65.32,83.01,103.87,127.01,151.05
81.65,70.31,88.45,109.77,133.36,158.3
86.18,74.84,93.44,115.67,139.71,165.11
90.72,79.38,98.88,121.11,146.06,171.91
95.25,83.91,103.87,126.55,151.95,178.26
99.79,88.45,108.41,132,157.85,184.61
104.33,92.53,113.4,137.44,163.75,190.96
108.86,96.62,117.93,142.43,169.19,196.86
113.4,100.7,122.47,147.42,174.63,202.76
117.93,104.78,127.01,152.41,180.08,208.65
122.47,108.86,131.09,156.94,185.07,214.1
127.01,112.49,135.62,161.48,190.06,219.54
131.54,116.57,139.71,166.01,195.04,224.53
136.08,120.2,143.79,170.55,200.03,229.97
140.61,123.83,147.87,175.09,204.57,234.96
