BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,3.18,10.43,22.68,39.01,59.42
54.43,4.08,12.25,24.95,42.64,63.5
58.97,5.44,14.06,27.67,45.81,67.13
63.5,6.35,15.88,29.94,48.99,71.21
68.04,7.71,17.69,32.21,51.71,74.84
72.57,8.62,19.05,34.47,54.88,78.02
77.11,9.53,20.87,36.74,57.61,81.19
81.65,10.89,22.23,39.01,59.87,84.37
86.18,11.79,24.04,41.28,62.6,87.54
90.72,13.15,25.4,43.09,65.32,90.26
95.25,14.06,27.22,44.91,67.59,93.44
99.79,15.42,28.58,47.17,69.85,96.16
104.33,16.33,29.94,48.99,72.12,98.88
108.86,17.24,31.3,50.8,74.39,101.15
113.4,18.6,32.66,52.62,76.66,103.87
117.93,19.5,34.02,53.98,78.47,106.14
122.47,20.41,35.38,55.79,80.74,108.41
127.01,21.32,36.74,57.61,82.55,111.13
131.54,22.68,38.1,58.97,84.82,113.4
136.08,23.59,39.46,60.78,86.64,115.21
140.61,24.49,40.82,62.14,88.45,117.48
