BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,28.12,47.17,72.57,102.97,137.44
54.43,33.11,53.98,80.74,112.94,148.78
58.97,38.56,60.33,88.45,122.02,159.21
63.5,43.54,66.68,96.16,131.09,169.19
68.04,48.53,72.57,103.42,139.71,179.17
72.57,53.52,78.47,110.68,147.87,188.24
77.11,58.06,84.37,117.48,155.58,197.31
81.65,63.05,90.26,124.28,163.29,205.93
86.18,67.59,95.71,130.63,171,214.1
90.72,72.12,101.15,136.98,178.26,222.26
95.25,76.66,106.59,142.88,185.07,229.97
99.79,80.74,111.58,149.23,191.87,237.68
104.33,85.28,116.57,154.67,198.67,244.94
108.86,89.36,121.56,160.57,205.02,252.2
113.4,93.89,126.55,166.01,211.37,259.45
117.93,97.98,131.09,171.46,217.27,265.81
122.47,101.6,136.08,176.9,223.17,272.61
127.01,105.69,140.61,181.89,229.06,278.96
131.54,109.77,144.7,187.33,234.96,285.31
136.08,113.4,149.23,192.32,240.4,291.66
140.61,117.03,153.77,196.86,245.85,297.56
