BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,1.81,8.62,20.87,38.56,60.33
54.43,2.72,9.98,23.13,41.73,64.41
58.97,3.18,11.34,25.4,44.45,68.04
63.5,4.08,12.7,27.22,47.17,71.21
68.04,4.99,14.06,29.48,49.9,74.39
72.57,5.9,15.42,31.3,52.16,77.56
77.11,6.35,16.78,33.11,54.88,80.29
81.65,7.26,18.14,34.93,57.15,83.46
86.18,8.16,19.5,36.74,59.42,86.18
90.72,9.07,20.87,38.56,61.69,88.45
95.25,9.98,22.23,40.37,63.5,91.17
99.79,10.43,23.13,41.73,65.77,93.44
104.33,11.34,24.49,43.54,67.59,96.16
108.86,12.25,25.4,44.91,69.85,98.43
113.4,13.15,26.76,46.27,71.67,100.7
117.93,13.61,27.67,48.08,73.48,102.51
122.47,14.51,29.03,49.44,75.3,104.78
127.01,15.42,29.94,50.8,77.11,107.05
131.54,15.88,31.3,52.16,78.47,108.86
136.08,16.78,32.21,53.52,80.29,110.68
140.61,17.69,33.11,54.88,81.65,112.49
