BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,3.63,9.53,18.6,30.84,44.91
54.43,4.99,11.34,20.87,33.57,48.53
58.97,5.9,13.15,23.59,36.74,52.16
63.5,7.26,14.97,25.85,39.92,55.79
68.04,8.62,16.78,28.12,42.64,58.97
72.57,9.53,18.14,30.39,45.36,62.14
77.11,10.89,19.96,32.21,47.63,65.32
81.65,12.25,21.77,34.47,50.35,68.49
86.18,13.15,23.13,36.74,52.62,71.21
90.72,14.51,24.95,38.56,55.34,73.94
95.25,15.88,26.31,40.37,57.61,76.66
99.79,16.78,28.12,42.18,59.87,79.38
104.33,18.14,29.48,44,62.14,81.65
108.86,19.5,30.84,45.81,63.96,84.37
113.4,20.41,32.21,47.63,66.22,86.64
117.93,21.77,34.02,49.44,68.04,88.9
122.47,22.68,35.38,51.26,70.31,91.17
127.01,24.04,36.74,53.07,72.12,93.44
131.54,24.95,38.1,54.43,73.94,95.71
136.08,25.85,39.46,56.25,75.75,97.52
140.61,27.22,40.82,57.61,77.56,99.79
