BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,18.14,35.83,60.78,92.08,128.37
54.43,21.77,41.28,67.59,100.7,138.35
58.97,25.85,46.27,74.39,108.86,147.87
63.5,29.94,51.71,80.74,116.57,156.94
68.04,33.57,56.7,87.09,124.28,165.56
72.57,37.19,61.69,92.99,131.54,174.18
77.11,41.28,66.22,98.88,138.35,181.89
81.65,44.91,71.21,104.78,145.15,189.6
86.18,48.53,75.75,110.22,151.5,197.31
90.72,52.16,80.29,115.67,157.85,204.57
95.25,55.79,84.37,121.11,164.2,211.37
99.79,58.97,88.9,126.1,170.1,218.18
104.33,62.6,92.99,131.09,175.99,224.98
108.86,66.22,97.07,136.08,181.44,231.33
113.4,69.4,101.15,140.61,186.88,237.23
117.93,72.57,105.23,145.6,192.32,243.58
122.47,75.75,108.86,150.14,197.77,249.48
127.01,78.93,112.94,154.67,202.76,254.92
131.54,82.1,116.57,158.76,207.75,260.82
136.08,85.28,120.2,163.29,212.73,266.26
140.61,88.45,123.83,167.38,217.27,271.25
