BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,1.36,5.44,12.25,21.32,32.66
54.43,1.81,6.35,13.61,23.13,35.38
58.97,2.72,7.26,14.97,24.95,37.19
63.5,3.18,8.16,16.33,26.76,39.46
68.04,3.63,9.07,17.69,28.58,41.28
72.57,4.08,9.98,18.6,29.94,43.54
77.11,4.99,10.89,19.96,31.75,45.36
81.65,5.44,11.79,21.32,33.11,46.72
86.18,5.9,12.7,22.23,34.47,48.53
90.72,6.8,13.61,23.13,35.83,50.35
95.25,7.26,14.51,24.49,37.19,51.71
99.79,7.71,14.97,25.4,38.56,53.52
104.33,8.16,15.88,26.31,39.92,54.88
108.86,9.07,16.78,27.67,40.82,56.25
113.4,9.53,17.69,28.58,42.18,57.61
117.93,9.98,18.14,29.48,43.54,58.97
122.47,10.43,19.05,30.39,44.45,60.33
127.01,11.34,19.5,31.3,45.36,61.69
131.54,11.79,20.41,32.21,46.72,63.05
136.08,12.25,21.32,33.11,47.63,63.96
140.61,12.7,21.77,34.02,48.53,65.32
