BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,16.78,33.11,55.34,83.46,116.12
54.43,19.5,36.29,59.87,88.9,122.47
58.97,21.77,39.92,63.96,94.35,128.37
63.5,24.49,43.09,68.04,98.88,133.81
68.04,26.76,45.81,72.12,103.42,139.25
72.57,29.03,48.99,75.75,107.95,144.24
77.11,31.3,51.71,79.38,112.49,149.23
81.65,33.11,54.43,82.55,116.57,154.22
86.18,35.38,57.15,85.73,120.2,158.76
90.72,37.65,59.87,89.36,124.28,162.84
95.25,39.46,62.6,92.08,127.91,166.92
99.79,41.28,64.86,95.25,131.54,171
104.33,43.54,67.59,97.98,134.72,175.09
108.86,45.36,69.85,101.15,137.89,178.72
113.4,47.17,72.12,103.87,141.52,182.34
117.93,48.99,74.39,106.59,144.24,185.97
122.47,50.8,76.66,109.32,147.42,189.6
127.01,52.62,78.47,111.58,150.59,192.78
131.54,53.98,80.74,114.31,153.31,196.41
136.08,55.79,82.55,116.57,156.04,199.58
140.61,57.61,84.82,118.84,158.76,202.3
