BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,54.43,76.2,102.97,133.81,166.92
54.43,61.23,84.37,112.49,144.7,179.17
58.97,68.49,92.53,122.02,155.58,191.42
63.5,75.3,100.7,131.09,166.01,202.76
68.04,82.1,108.41,140.16,175.54,213.19
72.57,88.45,115.67,148.32,185.07,223.62
77.11,94.8,122.92,156.49,194.14,233.6
81.65,101.15,130.18,164.65,202.76,243.58
86.18,107.05,136.98,171.91,211.37,252.65
90.72,112.94,143.34,179.62,219.54,261.72
95.25,118.39,149.69,186.88,227.7,270.34
99.79,124.28,156.04,193.68,235.41,278.51
104.33,129.73,162.39,200.49,242.67,286.67
108.86,134.72,168.28,207.29,249.93,294.84
113.4,140.16,174.18,213.64,257.19,302.55
117.93,145.15,179.62,219.99,263.99,309.8
122.47,150.14,185.52,225.89,270.79,317.06
127.01,155.13,190.96,231.79,277.14,324.32
131.54,160.12,195.95,237.68,283.5,331.12
136.08,164.65,201.4,243.58,289.85,337.93
140.61,169.19,206.38,249.02,296.2,344.73
