BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,6,22,44,68
54.43,< 1,6,22,42,65
58.97,< 1,6,22,41,63
63.5,< 1,7,21,40,60
68.04,< 1,7,21,38,58
72.57,< 1,7,20,37,56
77.11,< 1,6,19,36,54
81.65,< 1,6,19,35,52
86.18,< 1,6,18,34,50
90.72,< 1,6,18,33,49
95.25,< 1,6,17,31,47
99.79,< 1,6,16,30,46
104.33,< 1,5,16,29,44
108.86,< 1,5,15,28,43
113.4,< 1,5,15,28,41
117.93,< 1,5,14,27,40
122.47,< 1,4,14,26,39
127.01,< 1,4,13,25,38
131.54,< 1,4,13,24,37
136.08,< 1,3,12,23,36
140.61,< 1,3,12,23,35
