BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,22.68,50.8,92.08,146.06,209.11
54.43,27.67,58.51,102.51,159.21,224.53
58.97,33.11,66.22,112.49,171.46,239.04
63.5,38.56,73.48,122.47,183.25,253.1
68.04,44,80.74,131.54,195.04,266.71
72.57,49.44,88,141.07,205.93,279.87
77.11,54.43,95.25,149.69,216.82,292.11
81.65,59.87,102.06,158.3,227.25,303.91
86.18,64.86,108.86,166.92,237.23,315.7
90.72,69.85,115.21,174.63,246.75,326.59
95.25,74.84,121.56,182.8,256.28,337.47
99.79,79.83,127.91,190.51,265.35,347.91
104.33,84.82,134.26,197.77,273.97,358.34
108.86,89.81,140.16,205.48,282.59,367.86
113.4,94.35,146.06,212.28,291.21,377.39
117.93,99.34,151.95,219.54,299.37,386.91
122.47,103.87,157.85,226.34,307.08,395.99
127.01,108.41,163.29,233.15,314.79,404.6
131.54,112.94,168.74,239.5,322.5,413.22
136.08,117.03,174.18,245.85,329.76,421.84
140.61,121.56,179.62,252.2,337.02,430.01
