BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,3.63,8.62,15.88,25.85,36.74
54.43,4.54,9.98,18.14,28.12,39.92
58.97,5.9,11.34,19.96,30.39,42.64
63.5,6.8,13.15,21.77,32.66,45.36
68.04,7.71,14.51,23.59,34.93,47.63
72.57,8.62,15.88,25.4,36.74,50.35
77.11,9.53,17.24,26.76,39.01,52.62
81.65,10.89,18.14,28.58,40.82,54.88
86.18,11.79,19.5,29.94,42.64,57.15
90.72,12.7,20.87,31.75,44.45,58.97
95.25,13.61,22.23,33.11,46.27,61.23
99.79,14.51,23.13,34.47,48.08,63.05
104.33,15.42,24.49,35.83,49.9,64.86
108.86,16.33,25.4,37.19,51.26,67.13
113.4,17.24,26.76,38.56,53.07,68.95
117.93,18.14,27.67,39.92,54.43,70.76
122.47,19.05,29.03,41.28,56.25,72.12
127.01,19.96,29.94,42.64,57.61,73.94
131.54,20.87,30.84,44,58.97,75.75
136.08,21.77,32.21,44.91,60.33,77.11
140.61,22.68,33.11,46.27,61.69,78.93
