BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,18.6,29.03,43.09,59.87,78.47
54.43,22.23,33.57,48.53,66.22,85.73
58.97,25.4,38.1,53.98,72.57,92.53
63.5,29.03,42.64,58.97,78.47,99.34
68.04,32.66,46.72,63.96,83.91,105.69
72.57,36.29,50.8,68.95,89.36,112.04
77.11,39.46,54.88,73.48,94.8,117.93
81.65,43.09,58.97,78.02,100.24,123.83
86.18,46.27,62.6,82.55,105.23,129.27
90.72,49.9,66.68,87.09,110.22,134.72
95.25,53.07,70.31,91.17,114.76,140.16
99.79,56.25,73.94,95.25,119.29,145.15
104.33,58.97,77.56,99.34,123.83,150.14
108.86,62.14,81.19,103.42,128.37,154.67
113.4,65.32,84.37,107.05,132.9,159.66
117.93,68.04,88,111.13,136.98,164.2
122.47,71.21,91.17,114.76,141.07,168.74
127.01,73.94,94.35,118.39,145.15,173.27
131.54,76.66,97.52,122.02,148.78,177.35
136.08,79.38,100.7,125.19,152.86,181.44
140.61,82.1,103.87,128.82,156.49,185.52
