BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,1.36,4.99,10.43,17.69,26.76
54.43,1.81,5.44,11.34,19.05,28.58
58.97,2.27,5.9,12.25,20.41,29.94
63.5,2.72,6.8,13.15,21.32,31.3
68.04,3.18,7.26,14.06,22.23,32.66
72.57,3.63,7.71,14.51,23.59,34.02
77.11,3.63,8.62,15.42,24.49,34.93
81.65,4.08,9.07,16.33,25.4,36.29
86.18,4.54,9.53,16.78,26.31,37.19
90.72,4.99,9.98,17.69,27.22,38.56
95.25,5.44,10.89,18.6,28.12,39.46
99.79,5.9,11.34,19.05,29.03,40.37
104.33,5.9,11.79,19.96,29.94,41.28
108.86,6.35,12.25,20.41,30.39,42.18
113.4,6.8,12.7,20.87,31.3,43.09
117.93,7.26,13.15,21.77,32.21,44
122.47,7.26,13.61,22.23,32.66,44.91
127.01,7.71,14.06,22.68,33.57,45.81
131.54,8.16,14.51,23.59,34.02,46.72
136.08,8.62,14.97,24.04,34.93,47.17
140.61,8.62,15.42,24.49,35.38,48.08
