BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,30.39,45.81,65.32,88,112.94
54.43,34.93,51.26,71.67,95.71,121.56
58.97,39.46,56.7,78.02,102.97,129.73
63.5,43.54,61.69,83.91,109.77,137.44
68.04,48.08,66.68,89.81,116.57,145.15
72.57,52.16,71.67,95.25,122.92,151.95
77.11,55.79,76.2,100.7,128.82,158.76
81.65,59.87,80.74,106.14,134.72,165.56
86.18,63.96,85.28,111.13,140.61,171.91
90.72,67.59,89.81,116.12,146.06,177.81
95.25,71.21,93.89,121.11,151.5,184.16
99.79,74.84,97.98,125.65,156.94,189.6
104.33,78.47,102.06,130.18,161.93,195.5
108.86,81.65,106.14,134.72,166.92,200.94
113.4,85.28,109.77,139.25,171.46,205.93
117.93,88.45,113.4,143.34,176.45,210.92
122.47,91.63,117.48,147.42,180.98,215.91
127.01,94.8,120.66,151.5,185.52,220.9
131.54,97.98,124.28,155.13,189.6,225.89
136.08,101.15,127.91,159.21,194.14,230.42
140.61,104.33,131.09,162.84,198.22,234.96
