BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,17.24,33.11,54.88,82.55,113.85
54.43,20.41,37.65,60.78,89.36,122.02
58.97,23.59,41.73,66.22,95.71,129.27
63.5,26.76,45.81,71.21,102.06,136.53
68.04,29.94,49.9,76.2,107.95,143.79
72.57,33.11,53.98,81.19,113.85,150.14
77.11,36.29,57.61,85.73,119.29,156.49
81.65,39.01,61.23,90.26,124.74,162.84
86.18,41.73,64.86,94.8,129.73,168.74
90.72,44.91,68.49,98.88,134.72,174.18
95.25,47.63,72.12,102.97,139.71,179.62
99.79,50.35,75.3,107.05,144.24,185.07
104.33,53.07,78.47,111.13,148.78,190.06
108.86,55.79,82.1,114.76,153.31,195.04
113.4,58.51,85.28,118.39,157.4,200.03
117.93,60.78,88,122.02,161.93,204.57
122.47,63.5,91.17,125.65,166.01,209.11
127.01,65.77,94.35,129.27,169.64,213.64
131.54,68.04,97.07,132.45,173.73,218.18
136.08,70.76,99.79,136.08,177.35,222.26
140.61,73.03,102.51,139.25,180.98,226.34
