BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,4.99,12.25,23.13,37.65,54.43
54.43,6.35,14.06,25.4,40.37,57.61
58.97,7.26,15.42,27.67,43.09,60.78
63.5,8.16,17.24,29.48,45.36,63.96
68.04,9.53,18.6,31.75,48.08,66.68
72.57,10.43,19.96,33.57,50.35,69.4
77.11,11.34,21.32,35.38,52.62,72.12
81.65,12.25,22.68,37.19,54.88,74.84
86.18,13.61,24.04,39.01,56.7,77.11
90.72,14.51,25.4,40.37,58.97,79.83
95.25,15.42,26.76,42.18,60.78,82.1
99.79,16.33,28.12,43.54,62.6,83.91
104.33,17.24,29.48,45.36,64.41,86.18
108.86,18.14,30.39,46.72,66.22,88.45
113.4,19.05,31.75,48.08,68.04,90.26
117.93,19.96,33.11,49.44,69.85,92.08
122.47,20.87,34.02,50.8,71.67,94.35
127.01,21.77,34.93,52.16,73.03,96.16
131.54,22.68,36.29,53.52,74.84,97.98
136.08,23.59,37.19,54.88,76.2,99.34
140.61,24.49,38.56,56.25,77.56,101.15
