BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,7.71,22.68,47.17,80.74,120.66
54.43,9.98,26.76,53.07,88.45,130.63
58.97,12.7,31.3,59.42,96.16,139.71
63.5,15.42,35.38,64.86,103.42,148.78
68.04,18.14,39.46,70.76,110.68,156.94
72.57,21.32,44,76.2,117.48,165.11
77.11,24.04,48.08,81.65,124.28,173.27
81.65,26.76,51.71,86.64,130.63,180.53
86.18,29.94,55.79,92.08,136.98,188.24
90.72,32.66,59.87,97.07,142.88,195.04
95.25,35.38,63.5,101.6,148.78,201.85
99.79,38.1,67.13,106.59,154.67,208.65
104.33,41.28,71.21,111.13,160.12,215
108.86,44,74.84,115.67,165.56,221.35
113.4,46.72,78.02,120.2,170.55,227.25
117.93,49.44,81.65,124.28,175.99,233.15
122.47,52.16,85.28,128.37,180.98,239.04
127.01,54.43,88.45,132.45,185.97,244.94
131.54,57.15,91.63,136.53,190.51,250.38
136.08,59.87,95.25,140.61,195.04,255.83
140.61,62.6,98.43,144.7,200.03,260.82
