BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,8.62,32.66,74.39,132.9,204.57
54.43,12.7,39.92,85.28,147.42,222.71
58.97,16.78,47.63,96.16,161.48,239.95
63.5,21.77,54.88,106.59,175.09,256.73
68.04,26.31,62.6,117.03,188.69,272.61
72.57,31.3,69.85,127.01,201.4,288.03
77.11,36.29,77.56,136.98,213.64,302.55
81.65,41.28,84.82,146.96,225.89,317.06
86.18,46.27,92.08,156.49,237.68,330.67
90.72,51.71,99.34,165.56,249.02,344.28
95.25,56.7,106.14,174.63,259.91,356.98
99.79,61.69,112.94,183.25,270.79,369.68
104.33,66.68,119.75,192.32,281.23,381.92
108.86,71.67,126.55,200.49,291.66,394.17
113.4,76.66,133.36,209.11,301.64,405.51
117.93,81.65,139.71,216.82,311.16,416.85
122.47,86.64,146.06,224.98,320.69,427.74
127.01,91.63,152.41,232.69,330.22,438.62
131.54,96.62,158.76,240.4,339.29,449.06
136.08,101.15,164.65,248.12,348.36,459.49
140.61,106.14,171,255.37,356.98,469.47
