BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,29.48,44,62.6,84.37,107.95
54.43,33.11,48.53,67.59,90.26,114.76
58.97,36.29,52.62,72.57,95.71,120.66
63.5,39.92,56.7,77.11,101.15,126.55
68.04,43.09,60.33,81.65,106.14,132.45
72.57,45.81,63.96,85.73,110.68,137.89
77.11,48.99,67.59,89.81,115.67,142.88
81.65,52.16,70.76,93.89,119.75,147.87
86.18,54.88,73.94,97.52,124.28,152.41
90.72,57.61,77.56,101.15,128.37,157.4
95.25,60.33,80.29,104.78,132.45,161.48
99.79,63.05,83.46,108.41,136.08,166.01
104.33,65.32,86.18,111.58,140.16,170.1
108.86,68.04,89.36,114.76,143.79,174.18
113.4,70.31,92.08,117.93,146.96,177.81
117.93,72.57,94.8,121.11,150.59,181.89
122.47,74.84,97.52,123.83,153.77,185.52
127.01,77.11,100.24,127.01,156.94,188.69
131.54,79.38,102.51,129.73,160.12,192.32
136.08,81.65,105.23,132.45,163.29,195.95
140.61,83.91,107.5,135.17,166.47,199.13
