BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,0.45,7.26,24.04,50.35,83.91
54.43,0.91,8.62,26.31,53.52,88.45
58.97,1.36,9.98,28.58,56.7,92.08
63.5,1.81,11.34,30.84,59.42,96.16
68.04,2.27,12.7,32.66,62.14,99.34
72.57,2.72,13.61,34.47,64.86,102.97
77.11,3.18,14.97,36.74,67.59,106.14
81.65,3.63,15.88,38.56,70.31,109.32
86.18,4.08,17.24,39.92,72.57,112.04
90.72,4.99,18.6,41.73,74.84,115.21
95.25,5.44,19.5,43.54,77.11,117.93
99.79,5.9,20.41,44.91,78.93,120.66
104.33,6.8,21.77,46.72,81.19,122.92
108.86,7.26,22.68,48.08,83.46,125.65
113.4,7.71,23.59,49.9,85.28,127.91
117.93,8.16,24.95,51.26,87.09,130.18
122.47,9.07,25.85,52.62,88.9,132.45
127.01,9.53,26.76,53.98,90.72,134.72
131.54,9.98,27.67,55.34,92.53,136.98
136.08,10.89,28.58,56.7,94.35,138.8
140.61,11.34,29.48,58.06,95.71,141.07
