BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,30.39,51.26,78.47,112.04,149.23
54.43,36.29,58.97,88,122.92,161.93
58.97,42.64,66.22,97.07,133.81,174.18
63.5,48.53,73.94,106.14,144.24,185.97
68.04,54.43,81.19,114.76,154.22,197.77
72.57,60.33,88,122.92,164.2,208.65
77.11,65.77,94.8,131.09,173.27,219.09
81.65,71.67,101.6,139.25,182.34,229.06
86.18,77.11,108.41,146.96,191.42,239.04
90.72,82.55,114.76,154.22,199.58,248.57
95.25,88,121.11,161.48,208.2,257.64
99.79,92.99,127.46,168.74,216.36,266.71
104.33,98.43,133.36,175.54,224.07,275.33
108.86,103.42,139.25,182.34,231.79,283.95
113.4,108.41,145.15,189.15,239.04,292.11
117.93,113.4,150.59,195.5,246.3,300.28
122.47,117.93,156.04,201.85,253.56,307.99
127.01,122.92,161.48,208.2,260.36,315.7
131.54,127.46,166.92,214.1,267.17,323.41
136.08,132,172.37,219.99,273.97,330.67
140.61,136.53,177.35,225.89,280.32,337.47
