BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,5.44,11.79,20.87,32.66,46.72
54.43,6.35,13.61,23.13,35.83,50.35
58.97,7.71,15.42,25.85,38.56,53.98
63.5,9.07,17.24,28.12,41.73,57.15
68.04,10.43,18.6,30.39,44.45,60.33
72.57,11.79,20.41,32.21,47.17,63.5
77.11,13.15,22.23,34.47,49.44,66.22
81.65,14.51,24.04,36.74,52.16,68.95
86.18,15.42,25.4,38.56,54.43,72.12
90.72,16.78,27.22,40.37,56.7,74.39
95.25,18.14,28.58,42.64,58.97,77.11
99.79,19.05,30.39,44.45,61.23,79.83
104.33,20.41,31.75,46.27,63.05,82.1
108.86,21.77,33.11,48.08,65.32,84.37
113.4,22.68,34.47,49.44,67.13,86.64
117.93,24.04,35.83,51.26,69.4,88.9
122.47,24.95,37.19,53.07,71.21,91.17
127.01,26.31,38.56,54.43,73.03,92.99
131.54,27.22,39.92,56.25,74.84,95.25
136.08,28.58,41.28,57.61,76.66,97.07
140.61,29.48,42.64,58.97,78.47,99.34
