BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,5.9,17.24,34.93,58.97,87.54
54.43,7.26,19.5,38.1,62.6,92.08
58.97,8.62,21.32,40.82,66.68,96.62
63.5,9.98,23.59,43.54,69.85,101.15
68.04,11.34,25.4,46.27,73.48,105.23
72.57,12.7,27.22,48.99,76.66,108.86
77.11,14.06,29.48,51.26,79.83,112.49
81.65,14.97,31.3,53.98,83.01,116.12
86.18,16.33,33.11,56.25,85.73,119.75
90.72,17.69,34.47,58.51,88.45,122.92
95.25,19.05,36.29,60.78,91.17,126.1
99.79,19.96,38.1,62.6,93.89,129.27
104.33,21.32,39.46,64.86,96.16,132
108.86,22.23,41.28,66.68,98.88,135.17
113.4,23.59,42.64,68.95,101.15,137.89
117.93,24.49,44,70.76,103.42,140.61
122.47,25.85,45.81,72.57,105.69,142.88
127.01,26.76,47.17,74.39,107.95,145.6
131.54,28.12,48.53,76.2,110.22,148.32
136.08,29.03,49.9,78.02,112.04,150.59
140.61,29.94,51.26,79.38,114.31,152.86
