BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,4.99,11.34,19.96,31.3,44.91
54.43,5.9,12.7,21.77,34.02,47.63
58.97,7.26,14.06,23.59,36.29,50.35
63.5,8.16,15.42,25.4,38.1,52.62
68.04,9.07,16.78,27.22,40.37,55.34
72.57,9.98,18.14,29.03,42.18,57.61
77.11,10.89,19.05,30.39,44,59.87
81.65,11.79,20.41,31.75,46.27,61.69
86.18,12.7,21.77,33.57,47.63,63.96
90.72,13.61,22.68,34.93,49.44,65.77
95.25,14.51,24.04,36.29,51.26,68.04
99.79,15.42,24.95,37.65,52.62,69.85
104.33,16.33,26.31,39.01,54.43,71.67
108.86,17.24,27.22,40.37,55.79,73.03
113.4,17.69,28.12,41.28,57.15,74.84
117.93,18.6,29.03,42.64,58.97,76.66
122.47,19.5,30.39,44,60.33,78.02
127.01,20.41,31.3,44.91,61.69,79.83
131.54,20.87,32.21,46.27,63.05,81.19
136.08,21.77,33.11,47.17,64.41,82.55
140.61,22.68,34.02,48.53,65.32,83.91
