BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,6.8,16.33,30.84,49.44,71.67
54.43,9.53,19.96,35.83,55.79,78.93
58.97,11.79,23.59,40.37,61.23,85.73
63.5,14.51,27.22,44.91,67.13,92.08
68.04,16.78,30.84,49.44,72.57,98.43
72.57,19.5,34.02,53.52,77.56,104.78
77.11,22.23,37.65,58.06,83.01,110.68
81.65,24.95,40.82,62.14,88,116.57
86.18,27.22,44.45,66.22,92.53,122.02
90.72,29.94,47.63,70.31,97.52,127.46
95.25,32.66,50.8,74.39,102.06,132.9
99.79,34.93,53.98,78.02,106.59,137.89
104.33,37.65,57.15,81.65,111.13,142.88
108.86,40.37,60.33,85.28,115.21,147.87
113.4,42.64,63.05,88.9,119.29,152.41
117.93,44.91,66.22,92.53,123.38,156.94
122.47,47.63,68.95,96.16,127.46,161.48
127.01,49.9,72.12,99.34,131.54,166.01
131.54,52.16,74.84,102.97,135.17,170.1
136.08,54.88,77.56,106.14,138.8,174.63
140.61,57.15,80.29,109.32,142.88,178.72
