BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,< 1,8.62,20.87,35.38
54.43,< 1,< 1,9.07,20.87,34.93
58.97,< 1,0.91,9.53,20.87,34.02
63.5,< 1,1.36,9.98,20.87,33.57
68.04,< 1,1.81,9.98,20.87,32.66
72.57,< 1,2.27,9.98,20.41,32.21
77.11,< 1,2.27,9.98,20.41,31.3
81.65,< 1,2.72,9.98,19.96,30.84
86.18,< 1,2.72,9.98,19.5,30.39
90.72,< 1,3.18,9.98,19.5,29.48
95.25,< 1,3.18,9.98,19.05,29.03
99.79,< 1,3.18,9.98,18.6,28.12
104.33,< 1,3.18,9.98,18.6,27.67
108.86,< 1,3.18,9.98,18.14,27.22
113.4,< 1,3.18,9.53,17.69,26.76
117.93,< 1,3.18,9.53,17.24,25.85
122.47,< 1,3.18,9.53,17.24,25.4
127.01,< 1,3.18,9.07,16.78,24.95
131.54,< 1,3.18,9.07,16.33,24.49
136.08,< 1,3.18,9.07,16.33,24.04
140.61,< 1,3.18,8.62,15.88,23.59
