BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,4.54,14.06,29.48,49.9,74.84
54.43,5.9,16.33,32.21,53.98,79.83
58.97,7.26,18.14,34.93,57.61,83.91
63.5,8.62,20.41,37.65,60.78,88.45
68.04,9.53,22.23,40.37,64.41,92.08
72.57,10.89,24.04,43.09,67.59,96.16
77.11,12.25,25.85,45.36,70.76,99.79
81.65,13.61,27.67,47.63,73.48,102.97
86.18,14.51,29.48,49.9,76.2,106.59
90.72,15.88,31.3,52.16,78.93,109.77
95.25,17.24,32.66,54.43,81.65,112.94
99.79,18.14,34.47,56.7,84.37,115.67
104.33,19.5,35.83,58.51,86.64,118.84
108.86,20.87,37.65,60.78,89.36,121.56
113.4,21.77,39.01,62.6,91.63,124.28
117.93,23.13,40.37,64.41,93.89,127.01
122.47,24.04,42.18,66.22,96.16,129.73
127.01,24.95,43.54,68.04,98.43,132
131.54,26.31,44.91,69.85,100.24,134.72
136.08,27.22,46.27,71.67,102.51,136.98
140.61,28.12,47.63,73.48,104.33,139.25
