BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,31.3,57.15,92.53,136.53,186.43
54.43,37.19,64.86,102.51,148.32,200.49
58.97,42.64,72.57,112.04,160.12,213.64
63.5,48.53,79.83,121.11,171,226.34
68.04,54.43,87.09,130.18,181.44,238.14
72.57,59.87,94.35,138.8,191.42,249.93
77.11,65.32,101.15,146.96,201.4,261.27
81.65,70.76,107.95,155.13,210.47,271.7
86.18,76.2,114.31,162.84,219.54,282.13
90.72,81.19,120.66,170.55,228.61,292.11
95.25,86.18,127.01,177.81,237.23,301.64
99.79,91.63,132.9,185.07,245.39,311.16
104.33,96.62,138.8,191.87,253.56,320.24
108.86,101.15,144.7,198.67,261.27,328.85
113.4,106.14,150.59,205.48,268.98,337.47
117.93,110.68,156.04,211.83,276.24,345.64
122.47,115.21,161.48,218.18,283.5,353.8
127.01,119.75,166.92,224.53,290.75,361.97
131.54,124.28,171.91,230.42,297.56,369.68
136.08,128.82,177.35,236.32,304.36,376.94
140.61,132.9,182.34,242.22,311.16,384.19
