BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,13.15,23.13,36.29,53.07,71.67
54.43,15.88,26.76,41.28,58.97,78.47
58.97,18.6,30.39,45.81,64.41,84.82
63.5,21.77,34.47,50.35,69.85,91.17
68.04,24.49,38.1,54.88,74.84,97.07
72.57,27.67,41.73,58.97,79.83,102.51
77.11,30.39,44.91,63.5,84.82,107.95
81.65,33.57,48.53,67.59,89.36,113.4
86.18,36.29,51.71,71.67,94.35,118.84
90.72,39.01,55.34,75.3,98.43,123.83
95.25,41.73,58.51,79.38,102.97,128.37
99.79,44.45,61.69,83.01,107.05,133.36
104.33,47.17,64.86,86.64,111.13,137.89
108.86,49.9,68.04,89.81,115.21,142.43
113.4,52.16,70.76,93.44,119.29,146.51
117.93,54.88,73.94,97.07,122.92,151.05
122.47,57.15,76.66,100.24,126.55,155.13
127.01,59.87,79.83,103.42,130.18,159.21
131.54,62.14,82.55,106.59,133.81,162.84
136.08,64.41,85.28,109.77,137.44,166.92
140.61,67.13,88,112.94,141.07,170.55
