BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,30.84,44.45,61.69,81.65,102.97
54.43,34.93,49.44,67.13,88,110.22
58.97,38.56,53.98,72.57,93.89,116.57
63.5,42.18,58.06,77.56,99.34,123.38
68.04,45.81,62.6,82.55,105.23,129.27
72.57,49.44,66.68,87.09,110.22,135.17
77.11,53.07,70.31,91.63,115.21,140.61
81.65,56.25,74.39,95.71,120.2,146.06
86.18,59.42,78.02,100.24,125.19,151.5
90.72,62.6,81.65,104.33,129.73,156.49
95.25,65.77,85.28,108.41,133.81,161.03
99.79,68.49,88.45,112.04,138.35,166.01
104.33,71.67,92.08,115.67,142.43,170.55
108.86,74.39,95.25,119.29,146.51,175.09
113.4,77.11,98.43,122.92,150.59,179.17
117.93,80.29,101.6,126.55,154.22,183.25
122.47,82.55,104.33,129.73,157.85,187.33
127.01,85.28,107.5,132.9,161.48,191.42
131.54,88,110.22,136.53,165.11,195.04
136.08,90.26,112.94,139.25,168.74,199.13
140.61,92.99,115.67,142.43,171.91,202.76
