BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,9.07,17.69,30.39,46.27,64.41
54.43,10.43,19.96,33.11,49.9,68.49
58.97,12.25,22.23,35.83,53.07,72.57
63.5,13.61,24.49,38.56,56.25,76.66
68.04,15.42,26.31,41.28,59.42,80.29
72.57,16.78,28.58,44,62.6,83.46
77.11,18.6,30.39,46.27,65.77,87.09
81.65,19.96,32.66,48.99,68.49,90.26
86.18,21.32,34.47,51.26,71.21,93.44
90.72,22.68,36.29,53.52,73.94,96.62
95.25,24.49,38.1,55.34,76.2,99.34
99.79,25.85,39.92,57.61,78.93,102.06
104.33,27.22,41.28,59.42,81.19,104.78
108.86,28.58,43.09,61.69,83.46,107.5
113.4,29.94,44.91,63.5,85.73,110.22
117.93,31.3,46.27,65.32,88,112.49
122.47,32.21,48.08,67.13,90.26,115.21
127.01,33.57,49.44,68.95,92.08,117.48
131.54,34.93,50.8,70.76,94.35,119.75
136.08,36.29,52.16,72.57,96.16,122.02
140.61,37.19,53.98,74.39,98.43,124.28
