BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,19.5,32.66,49.9,70.76,94.35
54.43,22.23,36.29,54.43,76.2,100.24
58.97,24.95,39.46,58.51,80.74,105.69
63.5,27.67,43.09,62.6,85.73,111.13
68.04,30.39,46.27,66.22,90.26,116.12
72.57,32.66,48.99,69.85,94.35,121.11
77.11,35.38,52.16,73.48,98.43,125.65
81.65,37.65,54.88,76.66,102.51,130.18
86.18,39.92,57.61,80.29,106.14,134.26
90.72,42.18,60.33,83.46,109.77,138.35
95.25,44.45,63.05,86.64,113.4,142.43
99.79,46.27,65.77,89.36,117.03,146.51
104.33,48.53,68.04,92.53,120.2,150.14
108.86,50.8,70.76,95.25,123.38,153.77
113.4,52.62,73.03,97.98,126.55,157.4
117.93,54.43,75.3,100.7,129.73,160.57
122.47,56.7,77.56,103.42,132.45,163.75
127.01,58.51,79.83,105.69,135.62,167.38
131.54,60.33,82.1,108.41,138.35,170.1
136.08,62.14,84.37,110.68,141.07,173.27
140.61,63.96,86.18,113.4,143.79,176.45
