BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,10.43,20.87,35.38,53.98,75.3
54.43,13.15,24.95,40.82,60.33,83.01
58.97,16.33,29.03,45.81,66.68,90.26
63.5,19.5,33.11,50.8,73.03,97.52
68.04,22.68,37.19,55.79,78.93,104.33
72.57,25.85,40.82,60.78,84.82,111.13
77.11,28.58,44.91,65.77,90.26,117.48
81.65,31.75,48.53,70.31,95.71,123.38
86.18,34.93,52.62,74.84,100.7,129.73
90.72,38.1,56.25,79.38,106.14,135.17
95.25,40.82,59.87,83.46,111.13,141.07
99.79,44,63.5,88,116.12,146.51
104.33,47.17,67.13,92.08,120.66,151.95
108.86,49.9,70.76,96.16,125.19,156.94
113.4,52.62,73.94,99.79,129.73,161.93
117.93,55.79,77.11,103.87,134.26,166.92
122.47,58.51,80.74,107.5,138.8,171.91
127.01,61.23,83.91,111.58,142.88,176.9
131.54,63.96,87.09,115.21,146.96,181.44
136.08,66.68,90.26,118.84,151.05,185.97
140.61,69.4,93.44,122.47,155.13,190.06
