BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,9.53,23.13,43.54,70.76,102.06
54.43,12.25,27.22,49.44,77.56,110.68
58.97,14.97,31.3,54.88,84.37,118.39
63.5,18.14,35.38,59.87,90.72,126.1
68.04,20.87,39.46,64.86,97.07,133.36
72.57,23.59,43.09,69.85,102.97,140.61
77.11,26.31,47.17,74.84,108.86,147.42
81.65,29.48,50.8,79.38,114.31,153.77
86.18,32.21,54.43,83.91,119.75,160.12
90.72,34.93,58.06,88.45,125.19,166.47
95.25,37.65,61.69,92.53,130.18,172.37
99.79,40.37,64.86,97.07,135.17,177.81
104.33,43.09,68.49,101.15,140.16,183.7
108.86,45.81,71.67,105.23,145.15,189.15
113.4,48.08,74.84,108.86,149.69,194.14
117.93,50.8,78.02,112.94,154.22,199.58
122.47,53.52,81.19,116.57,158.3,204.57
127.01,55.79,84.37,120.2,162.84,209.11
131.54,58.51,87.54,123.83,166.92,214.1
136.08,60.78,90.26,127.46,171,218.63
140.61,63.05,93.44,131.09,175.09,223.17
