BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,< 1,11.34,28.12,48.53
54.43,< 1,< 1,12.25,28.58,48.08
58.97,< 1,1.36,12.7,28.58,47.17
63.5,< 1,1.81,13.15,28.58,46.27
68.04,< 1,2.72,13.61,28.12,45.36
72.57,< 1,3.18,13.61,28.12,44.45
77.11,< 1,3.18,14.06,27.67,43.54
81.65,< 1,3.63,14.06,27.22,42.64
86.18,< 1,3.63,14.06,27.22,41.73
90.72,< 1,4.08,14.06,26.76,41.28
95.25,< 1,4.08,14.06,26.31,40.37
99.79,< 1,4.08,14.06,25.85,39.46
104.33,< 1,4.54,13.61,25.4,38.56
108.86,< 1,4.54,13.61,25.4,38.1
113.4,< 1,4.54,13.61,24.95,37.19
117.93,< 1,4.54,13.61,24.49,36.74
122.47,< 1,4.54,13.15,24.04,35.83
127.01,< 1,4.54,13.15,23.59,35.38
131.54,< 1,4.54,13.15,23.13,34.47
136.08,< 1,4.54,12.7,23.13,34.02
140.61,< 1,4.54,12.7,22.68,33.57
