Age,Beg.,Nov.,Int.,Adv.,Elite
15,34.47,58.06,89.81,128.82,171.91
20,39.01,66.68,102.97,147.42,196.86
25,40.37,68.49,105.69,151.05,201.85
30,40.37,68.49,105.69,151.05,201.85
35,40.37,68.49,105.69,151.05,201.85
40,40.37,68.49,105.69,151.05,201.85
45,38.1,64.86,100.24,143.34,191.42
50,35.83,60.78,93.89,134.72,179.62
55,33.11,56.25,87.09,124.28,166.47
60,30.39,51.26,79.38,113.4,151.95
65,27.22,46.27,71.67,102.51,136.98
70,24.49,41.73,64.41,92.08,122.92
75,21.77,37.19,57.61,82.1,110.22
80,19.5,33.11,51.26,73.48,98.43
85,17.69,29.94,46.27,65.77,88
90,15.88,26.76,41.73,59.42,79.38
