Age,Beg.,Nov.,Int.,Adv.,Elite
15,39.92,60.78,86.64,117.03,150.59
20,45.81,69.4,98.88,133.81,172.37
25,47.17,71.21,101.6,137.44,176.9
30,47.17,71.21,101.6,137.44,176.9
35,47.17,71.21,101.6,137.44,176.9
40,47.17,71.21,101.6,137.44,176.9
45,44.91,67.59,96.16,130.18,167.83
50,42.18,63.5,90.26,122.47,157.4
55,39.01,58.51,83.46,113.4,145.6
60,35.38,53.52,76.2,103.42,132.9
65,32.21,48.53,68.95,93.44,120.2
70,28.58,43.54,61.69,83.91,107.5
75,25.85,38.56,55.34,74.84,96.16
80,23.13,34.47,49.44,67.13,86.18
85,20.41,31.3,44.45,59.87,77.11
90,18.6,28.12,39.92,53.98,69.4
