Age,Beg.,Nov.,Int.,Adv.,Elite
15,77.11,106.59,141.97,182.8,226.34
20,88.45,122.02,162.39,209.11,259
25,90.72,125.19,166.92,214.55,265.81
30,90.72,125.19,166.92,214.55,265.81
35,90.72,125.19,166.92,214.55,265.81
40,90.72,125.19,166.92,214.55,265.81
45,86.18,118.39,158.3,203.66,252.2
50,80.74,111.13,148.32,190.96,236.78
55,74.84,102.97,137.44,176.9,219.09
60,68.04,93.89,125.19,161.48,200.03
65,61.69,84.82,113.4,145.6,180.53
70,55.34,76.2,101.6,130.63,161.93
75,49.44,68.04,90.72,117.03,145.15
80,44,60.78,81.19,104.78,129.73
85,39.46,54.43,73.03,93.89,116.12
90,35.83,48.99,65.77,84.37,104.78
