Age,Beg.,Nov.,Int.,Adv.,Elite
15,43.09,63.96,89.81,120.66,154.22
20,48.99,73.03,102.97,137.89,176.45
25,50.35,74.84,105.69,141.52,180.98
30,50.35,74.84,105.69,141.52,180.98
35,50.35,74.84,105.69,141.52,180.98
40,50.35,74.84,105.69,141.52,180.98
45,47.63,71.21,100.24,134.26,171.91
50,44.91,66.68,93.89,126.1,161.03
55,41.73,61.69,87.09,116.57,149.23
60,38.1,56.25,79.38,106.59,136.08
65,34.02,50.8,71.67,96.16,122.92
70,30.84,45.81,64.41,86.18,110.22
75,27.67,40.82,57.61,77.11,98.43
80,24.49,36.29,51.26,68.95,88
85,22.23,32.66,46.27,61.69,78.93
90,19.96,29.48,41.73,55.79,71.21
