Age,Beg.,Nov.,Int.,Adv.,Elite
15,34.47,51.71,73.03,97.98,125.65
20,39.46,58.97,83.46,112.04,143.79
25,40.37,60.33,85.73,115.21,147.42
30,40.37,60.33,85.73,115.21,147.42
35,40.37,60.33,85.73,115.21,147.42
40,40.37,60.33,85.73,115.21,147.42
45,38.56,57.61,81.19,109.32,139.71
50,36.29,53.98,76.2,102.51,131.09
55,33.57,49.9,70.76,94.8,121.56
60,30.39,45.36,64.41,86.64,110.68
65,27.67,41.28,58.06,78.02,100.24
70,24.95,36.74,52.16,70.31,89.81
75,22.23,33.11,46.72,62.6,80.29
80,19.96,29.48,41.73,56.25,71.67
85,17.69,26.31,37.19,50.35,64.41
90,15.88,24.04,33.57,45.36,58.06
