Age,Beg.,Nov.,Int.,Adv.,Elite
15,10.43,19.96,33.11,49.9,68.49
20,12.25,23.13,38.1,57.15,78.47
25,12.7,23.59,39.01,58.51,80.74
30,12.7,23.59,39.01,58.51,80.74
35,12.7,23.59,39.01,58.51,80.74
40,12.7,23.59,39.01,58.51,80.74
45,11.79,22.23,37.19,55.34,76.66
50,11.34,20.87,34.93,52.16,71.67
55,10.43,19.5,32.21,48.08,66.22
60,9.53,17.69,29.48,44,60.78
65,8.62,15.88,26.76,39.92,54.88
70,7.71,14.51,24.04,35.83,48.99
75,6.8,12.7,21.32,31.75,44
80,5.9,11.34,19.05,28.58,39.46
85,5.44,10.43,17.24,25.4,35.38
90,4.99,9.53,15.42,23.13,31.75
